251,8,8
8290,98,98
3028,264,264
2409,15,15
4295,17,17
4349,44,44
4718,46,46
3404,169,169
4466,24,24
6599,50,50
1350,117,117
5039,7,7
4323,47,47
6873,37,37
5511,50,50
3081,20,20
6967,7,7
276,7,7
3535,5,5
3647,13,13
3903,70,70
2737,16,16
2285,65,65
3519,48,48
6552,63,63
7237,64,64
1789,11,11
4191,255,255
4313,5,5
7564,31,31
2247,6,6
4507,44,44
6755,16,16
1820,90,90
3140,88,88
7201,10,10
4875,159,159
7295,61,61
7073,38,38
2592,71,71
2254,6,6
2397,63,63
7236,23,23
6400,42,42
3949,35,35
25,90,90
5028,112,112
359,7,7
3319,18,18
26,94,94
2328,461,461
1478,13,13
8198,32,32
3808,11,11
5816,84,84
1662,39,39
7373,43,43
2485,478,478
136,98,98
7080,69,69
3483,59,59
6554,36,36
6628,19,19
4650,7,7
2796,8,8
3666,143,143
1741,9,9
3911,9,9
1726,57,57
3482,24,24
3381,216,216
2206,30,30
667,53,53
449,9,9
1487,158,158
899,24,24
1600,17,17
5773,141,141
6953,29,29
307,5,5
3924,5,5
706,119,119
2579,58,58
3142,49,49
1009,44,44
7697,19,19
1582,13,13
2444,6,6
7818,21,21
1100,32,32
5796,190,190
3301,27,27
2452,42,42
6068,32,32
2210,144,144
2499,31,31
1065,7,7
252,38,38
5605,97,97
3835,81,81
2838,50,50
7768,11,11
4808,43,43
6501,57,57
5099,14,14
6216,5,5
5130,71,71
4485,72,72
7214,50,50
5069,5,5
489,5,5
3445,21,21
8178,44,44
6414,112,112
6483,27,27
3086,8,8
974,125,125
1757,49,49
4831,15,15
6772,83,83
1320,6,6
241,8,8
958,40,40
6198,29,29
325,69,69
17,45,45
3300,5,5
7229,7,7
6707,11,11
142,25,25
5058,32,32
861,38,38
5691,49,49
2746,122,122
5327,40,40
816,29,29
4055,75,75
1783,108,108
3560,15,15
6789,66,66
109,189,189
4986,43,43
6020,25,25
914,7,7
524,16,16
7813,38,38
6658,5,5
1129,62,62
5118,13,13
5684,72,72
3282,5,5
644,75,75
2654,291,291
5048,6,6
7669,7,7
6860,49,49
3115,5,5
4137,7,7
7088,31,31
296,10,10
6598,6,6
282,129,129
5801,13,13
6024,17,17
1389,24,24
4709,97,97
5798,57,57
617,11,11
2768,69,69
5643,13,13
167,11,11
995,18,18
6991,18,18
1569,31,31
1416,96,96
5215,45,45
6488,22,22
4811,77,77
5527,62,62
7668,8,8
7699,76,76
7839,67,67
6170,46,46
1982,162,162
3410,15,15
3191,114,114
2038,5,5
2572,7,7
2646,111,111
1915,66,66
71,109,109
588,22,22
1026,178,178
4355,67,67
624,15,15
3408,104,104
5506,44,44
626,85,85
2693,247,247
3242,6,6
4728,12,12
823,24,24
6576,45,45
6162,6,6
280,97,97
4310,401,401
4056,23,23
2169,32,32
1374,547,547
3804,41,41
5721,55,55
1164,112,112
2925,53,53
314,14,14
2650,13,13
7131,75,75
636,40,40
5064,21,21
1000,97,97
4416,11,11
7511,16,16
7257,8,8
47,145,145
2165,31,31
5862,24,24
7393,25,25
1717,202,202
4547,112,112
3775,12,12
2542,180,180
2329,38,38
6686,10,10
2230,48,48
7632,168,168
7493,11,11
1963,35,35
15,358,358
5210,145,145
4809,5,5
77,25,25
125,29,29
1800,20,20
140,50,50
3027,122,122
2458,6,6
153,17,17
3926,64,64
4976,23,23
2004,31,31
56,167,167
1966,109,109
3724,140,140
2497,38,38
5172,29,29
6714,141,141
6790,73,73
2211,34,34
7774,35,35
575,17,17
6700,17,17
2112,8,8
4324,8,8
3026,285,285
4686,57,57
7992,42,42
7150,10,10
2339,30,30
712,19,19
1306,20,20
2936,8,8
5360,15,15
1453,112,112
3082,7,7
4359,7,7
6657,10,10
977,22,22
4189,49,49
7228,7,7
2605,114,114
4488,85,85
7053,31,31
376,37,37
2830,73,73
723,26,26
8288,13,13
2979,24,24
879,122,122
2978,6,6
1372,16,16
6711,7,7
515,9,9
5384,34,34
2323,235,235
5191,10,10
4453,54,54
3068,20,20
1542,279,279
2958,173,173
2843,11,11
6298,7,7
6407,30,30
1296,37,37
5790,49,49
1131,33,33
4435,39,39
3683,6,6
748,18,18
21,76,76
4312,5,5
1729,87,87
2968,106,106
3942,11,11
301,14,14
8225,7,7
1049,72,72
5780,60,60
6739,42,42
5770,6,6
822,23,23
3912,28,28
896,105,105
6464,9,9
7327,6,6
609,22,22
5335,88,88
1553,20,20
429,26,26
1486,14,14
4173,28,28
1242,11,11
7397,16,16
3029,63,63
3633,48,48
5768,13,13
2480,7,7
7341,29,29
2687,50,50
4829,76,76
6906,49,49
2814,46,46
863,34,34
5664,5,5
2692,19,19
3479,160,160
6270,127,127
2587,57,57
1029,145,145
6337,69,69
530,7,7
5415,40,40
221,10,10
5821,22,22
3812,149,149
2677,40,40
3458,115,115
6618,156,156
3847,50,50
108,11,11
6243,75,75
643,83,83
2506,113,113
7646,36,36
2362,6,6
4981,132,132
1051,46,46
1089,8,8
3379,19,19
3521,29,29
1885,44,44
4128,8,8
3034,162,162
2326,301,301
8061,5,5
5141,11,11
1022,47,47
1832,6,6
6737,29,29
6594,36,36
1102,15,15
6589,27,27
7063,76,76
2719,21,21
358,10,10
7900,27,27
4487,30,30
6409,19,19
6080,8,8
4764,90,90
941,138,138
3033,118,118
4960,8,8
4893,5,5
2625,299,299
1819,8,8
2696,135,135
3910,113,113
804,6,6
232,43,43
7730,5,5
7262,20,20
2611,7,7
5827,73,73
739,52,52
803,37,37
113,89,89
4347,55,55
1633,188,188
4233,57,57
2928,15,15
3777,10,10
1018,51,51
2856,73,73
68,274,274
3673,5,5
3496,10,10
565,5,5
1233,14,14
5577,8,8
300,21,21
2384,117,117
6945,41,41
7683,40,40
2274,47,47
4584,10,10
928,41,41
4027,6,6
5920,10,10
3443,152,152
6933,9,9
1629,18,18
6479,13,13
1733,81,81
2802,9,9
2174,151,151
202,6,6
6632,37,37
865,97,97
266,13,13
2686,219,219
2102,106,106
6613,50,50
2069,29,29
4648,14,14
3839,5,5
2669,41,41
1432,6,6
305,7,7
80,97,97
1595,24,24
6299,177,177
7921,22,22
312,227,227
5026,60,60
5043,8,8
3173,63,63
5378,55,55
1564,75,75
5002,246,246
3754,6,6
4813,46,46
175,18,18
1418,28,28
7996,10,10
2621,8,8
3252,37,37
2073,48,48
99,24,24
1005,5,5
4117,16,16
94,104,104
1884,22,22
699,8,8
362,12,12
1951,29,29
7119,45,45
2105,11,11
1322,68,68
1762,47,47
2777,38,38
3681,43,43
4663,10,10
4788,20,20
2354,110,110
5121,49,49
514,15,15
1267,148,148
4677,14,14
62,17,17
3225,13,13
4963,13,13
5153,5,5
4530,88,88
390,13,13
6524,8,8
6023,55,55
6280,54,54
1859,61,61
7198,8,8
3253,110,110
2685,69,69
4063,27,27
3292,8,8
5038,5,5
2922,47,47
988,291,291
8036,19,19
670,10,10
560,44,44
2940,181,181
1937,13,13
2299,67,67
5203,14,14
7980,14,14
4974,44,44
1492,246,246
1868,22,22
697,160,160
5981,6,6
4235,7,7
5666,5,5
1979,32,32
8173,7,7
6670,7,7
4341,34,34
553,22,22
3014,94,94
4846,100,100
1190,38,38
7490,28,28
3293,55,55
1339,5,5
3024,150,150
4041,141,141
4451,9,9
5539,34,34
5620,41,41
7121,7,7
417,111,111
710,146,146
3456,456,456
6007,6,6
1240,8,8
6946,177,177
2645,10,10
7653,6,6
3172,13,13
3576,24,24
5784,26,26
4620,11,11
2593,145,145
6316,19,19
639,31,31
187,37,37
1367,40,40
1770,11,11
1623,39,39
1669,22,22
1504,6,6
4043,58,58
2665,55,55
3557,85,85
7362,25,25
5569,6,6
126,25,25
5617,22,22
3520,38,38
968,38,38
2559,82,82
2085,50,50
6897,43,43
3726,50,50
378,17,17
2282,5,5
1880,30,30
5053,52,52
742,121,121
3164,48,48
5671,55,55
2880,43,43
788,113,113
1423,8,8
5182,71,71
1032,59,59
849,27,27
764,71,71
4482,45,45
1004,12,12
5675,8,8
6840,14,14
4266,91,91
477,18,18
4231,17,17
1165,59,59
2252,109,109
3787,277,277
3798,23,23
8162,9,9
7132,30,30
2548,12,12
4150,16,16
5396,11,11
6069,5,5
1441,59,59
1813,41,41
3009,104,104
6804,6,6
3136,76,76
5872,115,115
1098,304,304
2545,7,7
3965,89,89
5175,35,35
3630,32,32
3324,28,28
521,5,5
715,48,48
6979,103,103
5332,6,6
3144,158,158
7791,23,23
1823,83,83
5231,6,6
8295,115,115
6278,5,5
6608,17,17
1234,79,79
6000,53,53
1648,68,68
6723,5,5
4044,147,147
1891,36,36
4510,75,75
5457,81,81
7246,8,8
794,48,48
4687,112,112
4269,68,68
2010,27,27
1688,116,116
4824,146,146
2065,50,50
932,26,26
3680,81,81
7574,19,19
4791,45,45
3291,192,192
3047,12,12
3624,63,63
6951,45,45
74,69,69
5160,12,12
6,318,318
4343,7,7
2369,236,236
7186,16,16
2809,51,51
488,26,26
41,30,30
2794,78,78
3464,39,39
3549,11,11
3631,188,188
580,30,30
769,186,186
840,69,69
564,32,32
5896,10,10
6472,11,11
4021,76,76
2667,194,194
247,11,11
1654,38,38
5217,21,21
311,368,368
5285,53,53
766,772,772
4578,91,91
4915,6,6
663,209,209
1992,98,98
208,6,6
4535,5,5
8019,7,7
322,38,38
1618,26,26
1035,73,73
1493,27,27
4940,69,69
4151,84,84
4373,50,50
7965,32,32
1566,95,95
2604,27,27
5873,6,6
3451,97,97
3770,34,34
5467,15,15
3378,40,40
3315,13,13
7012,49,49
222,12,12
6553,29,29
92,5,5
1039,30,30
4448,132,132
2014,56,56
1751,35,35
5886,81,81
44,44,44
2387,66,66
1196,27,27
7676,5,5
4216,15,15
4077,77,77
5802,423,423
6805,11,11
1113,6,6
5339,10,10
2253,22,22
4134,37,37
2629,13,13
7143,44,44
7819,11,11
5342,30,30
3731,15,15
3982,20,20
1012,40,40
619,9,9
7658,7,7
6725,28,28
6788,12,12
111,29,29
237,41,41
6715,79,79
3568,273,273
2617,64,64
3636,11,11
7952,9,9
3473,84,84
3127,14,14
7588,25,25
1297,374,374
2904,18,18
3843,119,119
906,17,17
6570,36,36
3976,283,283
945,25,25
5753,50,50
5199,87,87
981,39,39
975,37,37
4187,9,9
668,19,19
5714,142,142
4329,12,12
1277,18,18
4039,9,9
4326,7,7
75,91,91
1752,31,31
1521,165,165
5045,9,9
8237,32,32
1179,10,10
415,67,67
1044,24,24
5834,6,6
2781,20,20
7359,6,6
5059,25,25
1861,25,25
3822,15,15
1464,53,53
1010,6,6
2071,65,65
4040,177,177
4645,23,23
166,93,93
1857,32,32
1218,33,33
4706,58,58
2909,121,121
431,21,21
746,27,27
7598,33,33
7415,6,6
5509,46,46
176,39,39
1444,25,25
3506,31,31
3709,7,7
3000,68,68
2425,8,8
6665,135,135
6027,7,7
7110,16,16
5935,11,11
7812,6,6
4440,6,6
4592,6,6
6174,44,44
4276,91,91
147,72,72
3518,6,6
5324,16,16
1284,74,74
1849,42,42
5584,65,65
1192,19,19
911,27,27
7924,62,62
161,32,32
3667,6,6
1360,73,73
6340,8,8
5455,8,8
3800,65,65
4486,19,19
4715,68,68
3469,23,23
5286,9,9
1689,17,17
2657,196,196
657,17,17
1245,10,10
6616,18,18
963,39,39
6200,6,6
5624,78,78
3498,192,192
592,28,28
2163,11,11
7040,29,29
907,38,38
1159,51,51
5709,20,20
3527,64,64
306,265,265
3238,169,169
2708,65,65
1027,5,5
345,9,9
5651,57,57
1030,14,14
2041,6,6
4710,8,8
7648,10,10
183,26,26
7233,72,72
3548,34,34
749,101,101
2137,25,25
130,32,32
3692,8,8
2923,112,112
6846,6,6
1195,5,5
1918,93,93
7238,47,47
3751,11,11
1534,46,46
1661,113,113
4247,112,112
5351,6,6
615,34,34
3571,45,45
3845,8,8
144,26,26
1185,91,91
2933,6,6
106,9,9
285,63,63
681,22,22
866,16,16
3958,108,108
601,16,16
4200,5,5
647,66,66
5489,12,12
6161,20,20
4891,7,7
5788,5,5
6334,42,42
1046,24,24
1191,41,41
4255,9,9
2822,121,121
5553,46,46
1468,53,53
2342,10,10
3304,31,31
4866,7,7
4712,314,314
1838,57,57
2658,383,383
8284,9,9
6595,52,52
700,20,20
3516,104,104
6447,25,25
1872,5,5
4364,39,39
1539,5,5
4605,11,11
620,13,13
1680,88,88
214,150,150
2121,12,12
2872,87,87
4098,62,62
2676,7,7
6600,57,57
1114,46,46
20,187,187
6692,6,6
1476,51,51
6869,72,72
1462,48,48
8141,37,37
2702,80,80
1250,41,41
4500,33,33
